Bubble Sort
3,30,1,17,14,10,49,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,50,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43
3,30,1,17,14,10,49,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,50,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43
3,30,1,17,14,10,49,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,50,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43
3,30,1,17,14,10,49,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,50,40,46,33,15,26,27,37,31,19,9,6,5,13,43
3,30,1,17,14,10,49,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,50,46,33,15,26,27,37,31,19,9,6,5,13,43
3,30,1,17,14,10,49,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,50,33,15,26,27,37,31,19,9,6,5,13,43
3,30,1,17,14,10,49,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,50,15,26,27,37,31,19,9,6,5,13,43
3,30,1,17,14,10,49,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,50,26,27,37,31,19,9,6,5,13,43
3,30,1,17,14,10,49,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,50,27,37,31,19,9,6,5,13,43
3,30,1,17,14,10,49,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,50,37,31,19,9,6,5,13,43
3,30,1,17,14,10,49,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,50,31,19,9,6,5,13,43
3,30,1,17,14,10,49,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,50,19,9,6,5,13,43
3,30,1,17,14,10,49,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,50,9,6,5,13,43
3,30,1,17,14,10,49,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,50,6,5,13,43
3,30,1,17,14,10,49,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,50,5,13,43
3,30,1,17,14,10,49,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,50,13,43
3,30,1,17,14,10,49,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,50,43
3,30,1,17,14,10,49,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,30,17,14,10,49,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,30,14,10,49,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,30,10,49,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,49,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,49,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,49,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,49,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,49,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,49,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,49,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,49,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,49,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,49,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,49,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,49,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,49,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,49,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,49,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,49,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,49,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,49,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,49,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,49,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,49,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,49,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,49,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,49,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,49,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,49,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,49,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,49,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,49,40,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,49,46,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,49,33,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,49,15,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,49,26,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,49,27,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,49,37,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,49,31,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,49,19,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,49,9,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,49,6,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,49,5,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,49,13,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,49,43,50
3,1,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,17,14,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,17,10,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,41,35,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,41,11,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,47,20,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,47,38,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,47,16,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,47,24,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,47,7,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,47,2,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,47,34,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,47,18,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,47,29,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,47,12,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,47,45,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,48,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,48,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,48,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,22,48,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,22,28,48,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,22,28,4,48,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,22,28,4,23,48,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,22,28,4,23,36,48,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,22,28,4,23,36,25,48,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,22,28,4,23,36,25,44,48,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,22,28,4,23,36,25,44,21,48,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,22,28,4,23,36,25,44,21,42,48,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,22,28,4,23,36,25,44,21,42,39,48,40,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,22,28,4,23,36,25,44,21,42,39,40,48,46,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,22,28,4,23,36,25,44,21,42,39,40,46,48,33,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,48,15,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,48,26,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,48,27,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,48,37,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,48,31,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,48,19,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,48,9,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,48,6,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,48,5,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,48,13,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,48,43,49,50
1,3,14,10,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,48,49,50
1,3,10,14,17,30,35,11,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,48,49,50
1,3,10,14,17,30,11,35,41,20,38,16,24,7,2,34,18,29,12,45,47,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,48,49,50
1,3,10,14,17,30,11,35,20,41,38,16,24,7,2,34,18,29,12,45,47,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,48,49,50
1,3,10,14,17,30,11,35,20,38,41,16,24,7,2,34,18,29,12,45,47,32,8,22,28,4,23,36,25,44,21,42,39,40,46,33,15,26,27,37,31,19,9,6,5,13,43,48,49,50
